
1. Graph gelesen

1 : 2 3 4
8 : 4 10 13
9 : 5 7 14
10 : 5 8 13
11 : 6 7 15
12 : 6 14 16
13 : 8 10 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

3017. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 13
11 : 6 7 15
12 : 6 15 16
13 : 8 10 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

3018. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 14
11 : 6 7 15
12 : 6 13 15
13 : 8 12 16
14 : 9 10 16
15 : 11 12 16
16 : 13 14 15

3019. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 14
11 : 6 7 15
12 : 6 13 16
13 : 8 12 15
14 : 9 10 16
15 : 11 13 16
16 : 12 14 15

3020. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 14
11 : 6 7 15
12 : 6 15 16
13 : 8 15 16
14 : 9 10 16
15 : 11 12 13
16 : 12 13 14

3021. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 13
12 : 6 14 15
13 : 8 11 16
14 : 9 12 16
15 : 10 12 16
16 : 13 14 15

3022. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 13
12 : 6 14 16
13 : 8 11 15
14 : 9 12 16
15 : 10 13 16
16 : 12 14 15

3023. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 13
12 : 6 14 16
13 : 8 11 16
14 : 9 12 15
15 : 10 14 16
16 : 12 13 15

3024. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 13
12 : 6 15 16
13 : 8 11 14
14 : 9 13 16
15 : 10 12 16
16 : 12 14 15

3025. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 13
12 : 6 15 16
13 : 8 11 16
14 : 9 15 16
15 : 10 12 14
16 : 12 13 14

3026. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 14
12 : 6 13 15
13 : 8 12 16
14 : 9 11 16
15 : 10 12 16
16 : 13 14 15

3027. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 14
12 : 6 13 16
13 : 8 12 15
14 : 9 11 16
15 : 10 13 16
16 : 12 14 15

3028. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 14
12 : 6 15 16
13 : 8 15 16
14 : 9 11 16
15 : 10 12 13
16 : 12 13 14

3029. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 13 14
13 : 8 12 16
14 : 9 12 16
15 : 10 11 16
16 : 13 14 15

3030. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 13 16
13 : 8 12 14
14 : 9 13 16
15 : 10 11 16
16 : 12 14 15

3031. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 13 16
13 : 8 12 16
14 : 9 15 16
15 : 10 11 14
16 : 12 13 14

3032. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 14 16
13 : 8 14 16
14 : 9 12 13
15 : 10 11 16
16 : 12 13 15

3033. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 14 16
13 : 8 15 16
14 : 9 12 16
15 : 10 11 13
16 : 12 13 14

3034. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 15
12 : 6 15 16
13 : 8 14 16
14 : 9 13 16
15 : 10 11 12
16 : 12 13 14

3035. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 14
13 : 8 12 15
14 : 9 12 16
15 : 10 13 16
16 : 11 14 15

3036. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 14
13 : 8 12 16
14 : 9 12 15
15 : 10 14 16
16 : 11 13 15

3037. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 15
13 : 8 12 14
14 : 9 13 16
15 : 10 12 16
16 : 11 14 15

3038. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 15
13 : 8 12 16
14 : 9 15 16
15 : 10 12 14
16 : 11 13 14

3039. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 16
13 : 8 12 14
14 : 9 13 15
15 : 10 14 16
16 : 11 12 15

3040. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 13 16
13 : 8 12 15
14 : 9 15 16
15 : 10 13 14
16 : 11 12 14

3041. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 14 15
13 : 8 14 16
14 : 9 12 13
15 : 10 12 16
16 : 11 13 15

3042. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 14 15
13 : 8 15 16
14 : 9 12 16
15 : 10 12 13
16 : 11 13 14

3043. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 14 16
13 : 8 14 15
14 : 9 12 13
15 : 10 13 16
16 : 11 12 15

3044. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 14 16
13 : 8 15 16
14 : 9 12 15
15 : 10 13 14
16 : 11 12 13

3045. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 15 16
13 : 8 14 15
14 : 9 13 16
15 : 10 12 13
16 : 11 12 14

3046. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 15
11 : 6 7 16
12 : 6 15 16
13 : 8 14 16
14 : 9 13 15
15 : 10 12 14
16 : 11 12 13

3047. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 11
10 : 5 13 15
11 : 6 7 9
12 : 6 14 15
13 : 8 10 16
14 : 8 12 16
15 : 10 12 16
16 : 13 14 15

3048. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 11
10 : 5 13 15
11 : 6 7 9
12 : 6 14 16
13 : 8 10 16
14 : 8 12 15
15 : 10 14 16
16 : 12 13 15

3049. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 14
11 : 6 7 15
12 : 6 9 15
13 : 8 10 16
14 : 8 10 16
15 : 11 12 16
16 : 13 14 15

3050. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 14
11 : 6 7 15
12 : 6 9 16
13 : 8 10 15
14 : 8 10 16
15 : 11 13 16
16 : 12 14 15

3051. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 15
11 : 6 7 14
12 : 6 9 15
13 : 8 10 16
14 : 8 11 16
15 : 10 12 16
16 : 13 14 15

3052. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 15
11 : 6 7 14
12 : 6 9 16
13 : 8 10 16
14 : 8 11 15
15 : 10 14 16
16 : 12 13 15

3053. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 15
11 : 6 7 15
12 : 6 9 14
13 : 8 10 16
14 : 8 12 16
15 : 10 11 16
16 : 13 14 15

3054. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 15
11 : 6 7 15
12 : 6 9 16
13 : 8 10 16
14 : 8 15 16
15 : 10 11 14
16 : 12 13 14

3055. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 15 16
11 : 6 7 13
12 : 6 9 15
13 : 8 11 16
14 : 8 15 16
15 : 10 12 14
16 : 10 13 14

3056. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 15 16
11 : 6 7 15
12 : 6 9 13
13 : 8 12 16
14 : 8 15 16
15 : 10 11 14
16 : 10 13 14

3057. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 14
11 : 6 7 15
12 : 6 10 15
13 : 8 9 16
14 : 8 10 16
15 : 11 12 16
16 : 13 14 15

3058. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 14
11 : 6 7 15
12 : 6 10 16
13 : 8 9 15
14 : 8 10 16
15 : 11 13 16
16 : 12 14 15

3059. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 14
11 : 6 7 15
12 : 6 10 16
13 : 8 9 16
14 : 8 10 15
15 : 11 14 16
16 : 12 13 15

3060. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 14
12 : 6 10 15
13 : 8 9 16
14 : 8 11 16
15 : 10 12 16
16 : 13 14 15

3061. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 14
12 : 6 10 16
13 : 8 9 15
14 : 8 11 16
15 : 10 13 16
16 : 12 14 15

3062. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 14
12 : 6 10 16
13 : 8 9 16
14 : 8 11 15
15 : 10 14 16
16 : 12 13 15

3063. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 15
12 : 6 10 14
13 : 8 9 16
14 : 8 12 16
15 : 10 11 16
16 : 13 14 15

3064. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 15
12 : 6 10 16
13 : 8 9 16
14 : 8 15 16
15 : 10 11 14
16 : 12 13 14

3065. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 16
12 : 6 10 13
13 : 8 9 12
14 : 8 15 16
15 : 10 14 16
16 : 11 14 15

3066. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 16
12 : 6 10 14
13 : 8 9 15
14 : 8 12 16
15 : 10 13 16
16 : 11 14 15

3067. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 16
12 : 6 10 14
13 : 8 9 16
14 : 8 12 15
15 : 10 14 16
16 : 11 13 15

3068. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 16
12 : 6 10 15
13 : 8 9 16
14 : 8 15 16
15 : 10 12 14
16 : 11 13 14

3069. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 15
11 : 6 7 16
12 : 6 10 16
13 : 8 9 15
14 : 8 15 16
15 : 10 13 14
16 : 11 12 14

3070. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 13 15
11 : 6 7 16
12 : 6 14 15
13 : 8 9 10
14 : 8 12 16
15 : 10 12 16
16 : 11 14 15

3071. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 13 15
11 : 6 7 16
12 : 6 14 16
13 : 8 9 10
14 : 8 12 15
15 : 10 14 16
16 : 11 12 15

3072. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 13 15
11 : 6 7 16
12 : 6 15 16
13 : 8 9 10
14 : 8 15 16
15 : 10 12 14
16 : 11 12 14

3073. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 15
12 : 6 13 16
13 : 8 9 12
14 : 8 10 16
15 : 10 11 16
16 : 12 14 15

3074. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 15
12 : 6 14 16
13 : 8 9 16
14 : 8 10 12
15 : 10 11 16
16 : 12 13 15

3075. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 15
12 : 6 15 16
13 : 8 9 16
14 : 8 10 16
15 : 10 11 12
16 : 12 13 14

3076. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 13 15
13 : 8 9 12
14 : 8 10 16
15 : 10 12 16
16 : 11 14 15

3077. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 13 16
13 : 8 9 12
14 : 8 10 15
15 : 10 14 16
16 : 11 12 15

3078. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 14 15
13 : 8 9 16
14 : 8 10 12
15 : 10 12 16
16 : 11 13 15

3079. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 14 16
13 : 8 9 15
14 : 8 10 12
15 : 10 13 16
16 : 11 12 15

3080. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 15 16
13 : 8 9 15
14 : 8 10 16
15 : 10 12 13
16 : 11 12 14

3081. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 14 15
11 : 6 7 16
12 : 6 15 16
13 : 8 9 16
14 : 8 10 15
15 : 10 12 14
16 : 11 12 13

3082. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 13
12 : 6 15 16
13 : 8 9 11
14 : 8 15 16
15 : 10 12 14
16 : 10 12 14

3083. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 14
12 : 6 15 16
13 : 8 9 15
14 : 8 11 16
15 : 10 12 13
16 : 10 12 14

3084. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 15
12 : 6 13 14
13 : 8 9 12
14 : 8 12 16
15 : 10 11 16
16 : 10 14 15

3085. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 15
12 : 6 13 16
13 : 8 9 12
14 : 8 15 16
15 : 10 11 14
16 : 10 12 14

3086. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 15
12 : 6 14 15
13 : 8 9 16
14 : 8 12 16
15 : 10 11 12
16 : 10 13 14

3087. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 15
12 : 6 14 16
13 : 8 9 15
14 : 8 12 16
15 : 10 11 13
16 : 10 12 14

3088. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 15 16
11 : 6 7 15
12 : 6 14 16
13 : 8 9 16
14 : 8 12 15
15 : 10 11 14
16 : 10 12 13

3089. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 15
12 : 6 10 14
13 : 8 10 16
14 : 8 12 16
15 : 9 11 16
16 : 13 14 15

3090. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 15
12 : 6 10 16
13 : 8 10 16
14 : 8 15 16
15 : 9 11 14
16 : 12 13 14

3091. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 16
12 : 6 10 14
13 : 8 10 15
14 : 8 12 16
15 : 9 13 16
16 : 11 14 15

3092. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 16
12 : 6 10 14
13 : 8 10 16
14 : 8 12 15
15 : 9 14 16
16 : 11 13 15

3093. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 16
12 : 6 10 15
13 : 8 10 14
14 : 8 13 16
15 : 9 12 16
16 : 11 14 15

3094. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 16
12 : 6 10 15
13 : 8 10 16
14 : 8 15 16
15 : 9 12 14
16 : 11 13 14

3095. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 13
11 : 6 7 16
12 : 6 10 16
13 : 8 10 15
14 : 8 15 16
15 : 9 13 14
16 : 11 12 14

3096. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 15
10 : 5 12 15
11 : 6 7 16
12 : 6 10 16
13 : 8 14 15
14 : 8 13 16
15 : 9 10 13
16 : 11 12 14

3097. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
