
1. Graph gelesen

1 : 2 3 4 5
6 : 2 8 10 11
7 : 3 5 10 11
8 : 3 6 9 12
9 : 4 5 8 12
10 : 4 6 7 12
11 : 5 6 7 12
12 : 8 9 10 11

1261. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 11
7 : 3 5 10 12
8 : 3 6 11 12
9 : 4 5 11 12
10 : 4 6 7 12
11 : 5 6 8 9
12 : 7 8 9 10

1262. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 8 10
8 : 3 6 7 11
9 : 4 5 11 12
10 : 4 6 7 12
11 : 5 8 9 12
12 : 6 9 10 11

1263. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 8 11
8 : 3 6 7 12
9 : 4 5 10 11
10 : 4 6 9 12
11 : 5 7 9 12
12 : 6 8 10 11

1264. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 8 11
8 : 3 6 7 12
9 : 4 5 10 12
10 : 4 6 9 11
11 : 5 7 10 12
12 : 6 8 9 11

1265. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 8 12
8 : 3 6 7 11
9 : 4 5 10 12
10 : 4 6 9 11
11 : 5 8 10 12
12 : 6 7 9 11

1266. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 8 12
8 : 3 6 7 11
9 : 4 5 11 12
10 : 4 6 11 12
11 : 5 8 9 10
12 : 6 7 9 10

1267. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 10 11
8 : 3 6 9 11
9 : 4 5 8 12
10 : 4 6 7 12
11 : 5 7 8 12
12 : 6 9 10 11

1268. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 10 11
8 : 3 6 9 12
9 : 4 5 8 11
10 : 4 6 7 12
11 : 5 7 9 12
12 : 6 8 10 11

1269. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 10 11
8 : 3 6 9 12
9 : 4 5 8 12
10 : 4 6 7 11
11 : 5 7 10 12
12 : 6 8 9 11

1270. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 10 12
8 : 3 6 9 11
9 : 4 5 8 12
10 : 4 6 7 11
11 : 5 8 10 12
12 : 6 7 9 11

1271. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 10 12
7 : 3 5 10 12
8 : 3 6 11 12
9 : 4 5 11 12
10 : 4 6 7 11
11 : 5 8 9 10
12 : 6 7 8 9

1272. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 10
8 : 3 6 7 12
9 : 4 5 10 11
10 : 4 7 9 12
11 : 5 6 9 12
12 : 6 8 10 11

1273. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 10
8 : 3 6 7 12
9 : 4 5 11 12
10 : 4 7 11 12
11 : 5 6 9 10
12 : 6 8 9 10

1274. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 11
8 : 3 6 7 10
9 : 4 5 10 12
10 : 4 8 9 12
11 : 5 6 7 12
12 : 6 9 10 11

1275. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 12
8 : 3 6 7 10
9 : 4 5 10 11
10 : 4 8 9 12
11 : 5 6 9 12
12 : 6 7 10 11

1276. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 12
8 : 3 6 7 10
9 : 4 5 10 12
10 : 4 8 9 11
11 : 5 6 10 12
12 : 6 7 9 11

1277. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 8 12
8 : 3 6 7 10
9 : 4 5 11 12
10 : 4 8 11 12
11 : 5 6 9 10
12 : 6 7 9 10

1278. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 11
8 : 3 6 9 10
9 : 4 5 8 12
10 : 4 7 8 12
11 : 5 6 7 12
12 : 6 9 10 11

1279. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 11
8 : 3 6 9 12
9 : 4 5 8 10
10 : 4 7 9 12
11 : 5 6 7 12
12 : 6 8 10 11

1280. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 11
8 : 3 6 9 12
9 : 4 5 8 12
10 : 4 7 11 12
11 : 5 6 7 10
12 : 6 8 9 10

1281. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 11
8 : 3 6 10 12
9 : 4 5 10 12
10 : 4 7 8 9
11 : 5 6 7 12
12 : 6 8 9 11

1282. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 9 10
9 : 4 5 8 11
10 : 4 7 8 12
11 : 5 6 9 12
12 : 6 7 10 11

1283. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 9 10
9 : 4 5 8 12
10 : 4 7 8 11
11 : 5 6 10 12
12 : 6 7 9 11

1284. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 9 11
9 : 4 5 8 10
10 : 4 7 9 12
11 : 5 6 8 12
12 : 6 7 10 11

1285. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 9 11
9 : 4 5 8 12
10 : 4 7 11 12
11 : 5 6 8 10
12 : 6 7 9 10

1286. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 9 12
9 : 4 5 8 11
10 : 4 7 11 12
11 : 5 6 9 10
12 : 6 7 8 10

1287. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 10 11
9 : 4 5 11 12
10 : 4 7 8 12
11 : 5 6 8 9
12 : 6 7 9 10

1288. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 10 12
8 : 3 6 10 12
9 : 4 5 11 12
10 : 4 7 8 11
11 : 5 6 9 10
12 : 6 7 8 9

1289. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 11 12
8 : 3 6 9 10
9 : 4 5 8 12
10 : 4 8 11 12
11 : 5 6 7 10
12 : 6 7 9 10

1290. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 11 12
8 : 3 6 9 12
9 : 4 5 8 10
10 : 4 9 11 12
11 : 5 6 7 10
12 : 6 7 8 10

1291. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 11 12
8 : 3 6 10 11
9 : 4 5 10 12
10 : 4 8 9 12
11 : 5 6 7 8
12 : 6 7 9 10

1292. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 9 11
6 : 2 8 11 12
7 : 3 5 11 12
8 : 3 6 10 12
9 : 4 5 10 12
10 : 4 8 9 11
11 : 5 6 7 10
12 : 6 7 8 9

1293. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 7 11 12
7 : 3 5 6 8
8 : 3 7 9 10
9 : 4 8 11 12
10 : 4 8 11 12
11 : 5 6 9 10
12 : 5 6 9 10

1294. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 7 11 12
7 : 3 5 6 9
8 : 3 9 10 11
9 : 4 7 8 12
10 : 4 8 11 12
11 : 5 6 8 10
12 : 5 6 9 10

1295. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 7 11 12
7 : 3 5 6 9
8 : 3 9 11 12
9 : 4 7 8 10
10 : 4 9 11 12
11 : 5 6 8 10
12 : 5 6 8 10

1296. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 7 11 12
7 : 3 5 6 9
8 : 3 10 11 12
9 : 4 7 10 11
10 : 4 8 9 12
11 : 5 6 8 9
12 : 5 6 8 10

1297. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 8 9
8 : 3 6 7 10
9 : 4 7 11 12
10 : 4 8 11 12
11 : 5 6 9 10
12 : 5 6 9 10

1298. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 9 10
8 : 3 6 9 11
9 : 4 7 8 12
10 : 4 7 11 12
11 : 5 6 8 10
12 : 5 6 9 10

1299. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 9 11
8 : 3 6 9 12
9 : 4 7 8 10
10 : 4 9 11 12
11 : 5 6 7 10
12 : 5 6 8 10

1300. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 9 11
8 : 3 6 10 11
9 : 4 7 10 12
10 : 4 8 9 12
11 : 5 6 7 8
12 : 5 6 9 10

1301. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 9 11
8 : 3 6 10 12
9 : 4 7 10 11
10 : 4 8 9 12
11 : 5 6 7 9
12 : 5 6 8 10

1302. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 8 11 12
7 : 3 5 9 11
8 : 3 6 10 12
9 : 4 7 10 12
10 : 4 8 9 11
11 : 5 6 7 10
12 : 5 6 8 9

1303. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 9
8 : 3 7 10 11
9 : 4 6 7 12
10 : 4 8 11 12
11 : 5 6 8 10
12 : 5 6 9 10

1304. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 9
8 : 3 7 11 12
9 : 4 6 7 10
10 : 4 9 11 12
11 : 5 6 8 10
12 : 5 6 8 10

1305. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 10
8 : 3 7 9 11
9 : 4 6 8 12
10 : 4 7 11 12
11 : 5 6 8 10
12 : 5 6 9 10

1306. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 10
8 : 3 7 11 12
9 : 4 6 10 11
10 : 4 7 9 12
11 : 5 6 8 9
12 : 5 6 8 10

1307. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 11
8 : 3 7 9 10
9 : 4 6 8 12
10 : 4 8 11 12
11 : 5 6 7 10
12 : 5 6 9 10

1308. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 11
8 : 3 7 10 12
9 : 4 6 10 11
10 : 4 8 9 12
11 : 5 6 7 9
12 : 5 6 8 10

1309. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 8 11
8 : 3 7 10 12
9 : 4 6 10 12
10 : 4 8 9 11
11 : 5 6 7 10
12 : 5 6 8 9

1310. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 9 10
8 : 3 9 11 12
9 : 4 6 7 8
10 : 4 7 11 12
11 : 5 6 8 10
12 : 5 6 8 10

1311. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 9 10
8 : 3 10 11 12
9 : 4 6 7 11
10 : 4 7 8 12
11 : 5 6 8 9
12 : 5 6 8 10

1312. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 10 11
8 : 3 9 10 11
9 : 4 6 8 12
10 : 4 7 8 12
11 : 5 6 7 8
12 : 5 6 9 10

1313. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 9 10
5 : 1 7 11 12
6 : 2 9 11 12
7 : 3 5 10 11
8 : 3 9 10 12
9 : 4 6 8 11
10 : 4 7 8 12
11 : 5 6 7 9
12 : 5 6 8 10

1314. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 9
6 : 2 4 10 11
7 : 2 4 10 11
8 : 3 5 10 12
9 : 3 5 11 12
10 : 6 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

1315. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 9
6 : 2 4 10 11
7 : 2 4 10 12
8 : 3 5 10 11
9 : 3 5 11 12
10 : 6 7 8 12
11 : 6 8 9 12
12 : 7 9 10 11

1316. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 10
7 : 2 4 11 12
8 : 3 5 11 12
9 : 3 6 11 12
10 : 5 6 11 12
11 : 7 8 9 10
12 : 7 8 9 10

1317. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 10 11
8 : 3 5 11 12
9 : 3 6 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 8 9 10 11

1318. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 10 12
8 : 3 5 11 12
9 : 3 6 10 11
10 : 5 7 9 12
11 : 6 8 9 12
12 : 7 8 10 11

1319. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 10 12
8 : 3 5 11 12
9 : 3 6 10 12
10 : 5 7 9 11
11 : 6 8 10 12
12 : 7 8 9 11

1320. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 10 12
8 : 3 5 11 12
9 : 3 6 11 12
10 : 5 7 11 12
11 : 6 8 9 10
12 : 7 8 9 10

1321. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 11 12
8 : 3 5 10 11
9 : 3 6 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 7 9 10 11

1322. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 11 12
8 : 3 5 10 12
9 : 3 6 10 12
10 : 5 8 9 11
11 : 6 7 10 12
12 : 7 8 9 11

1323. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 9 11
7 : 2 4 11 12
8 : 3 5 11 12
9 : 3 6 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 7 8 9 10

1324. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 11 12
7 : 2 4 11 12
8 : 3 5 9 10
9 : 3 8 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 7 9 10

1325. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 8 10
6 : 2 4 11 12
7 : 2 4 11 12
8 : 3 5 9 11
9 : 3 8 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 6 7 9 10

1326. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 9
7 : 2 4 10 12
8 : 3 6 10 11
9 : 3 6 11 12
10 : 5 7 8 12
11 : 5 8 9 12
12 : 7 9 10 11

1327. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 9
7 : 2 4 10 12
8 : 3 6 10 12
9 : 3 6 11 12
10 : 5 7 8 11
11 : 5 9 10 12
12 : 7 8 9 11

1328. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 10
7 : 2 4 9 11
8 : 3 6 11 12
9 : 3 7 10 12
10 : 5 6 9 12
11 : 5 7 8 12
12 : 8 9 10 11

1329. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 10
7 : 2 4 9 12
8 : 3 6 11 12
9 : 3 7 10 11
10 : 5 6 9 12
11 : 5 8 9 12
12 : 7 8 10 11

1330. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 10
7 : 2 4 9 12
8 : 3 6 11 12
9 : 3 7 10 12
10 : 5 6 9 11
11 : 5 8 10 12
12 : 7 8 9 11

1331. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 10
7 : 2 4 9 12
8 : 3 6 11 12
9 : 3 7 11 12
10 : 5 6 11 12
11 : 5 8 9 10
12 : 7 8 9 10

1332. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 12
7 : 2 4 9 12
8 : 3 6 10 11
9 : 3 7 10 11
10 : 5 8 9 12
11 : 5 8 9 12
12 : 6 7 10 11

1333. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 12
7 : 2 4 10 12
8 : 3 6 9 10
9 : 3 8 11 12
10 : 5 7 8 11
11 : 5 9 10 12
12 : 6 7 9 11

1334. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 12
7 : 2 4 10 12
8 : 3 6 9 11
9 : 3 8 10 12
10 : 5 7 9 11
11 : 5 8 10 12
12 : 6 7 9 11

1335. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 7
5 : 1 4 10 11
6 : 2 4 8 12
7 : 2 4 10 12
8 : 3 6 10 11
9 : 3 10 11 12
10 : 5 7 8 9
11 : 5 8 9 12
12 : 6 7 9 11

1336. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 10
7 : 2 5 11 12
8 : 3 4 11 12
9 : 3 6 11 12
10 : 5 6 11 12
11 : 7 8 9 10
12 : 7 8 9 10

1337. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 10 11
8 : 3 4 11 12
9 : 3 6 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 8 9 10 11

1338. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 10 12
8 : 3 4 11 12
9 : 3 6 10 12
10 : 5 7 9 11
11 : 6 8 10 12
12 : 7 8 9 11

1339. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 11 12
8 : 3 4 10 11
9 : 3 6 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 7 9 10 11

1340. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 11 12
8 : 3 4 10 12
9 : 3 6 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 7 8 10 11

1341. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 11 12
8 : 3 4 10 12
9 : 3 6 10 12
10 : 5 8 9 11
11 : 6 7 10 12
12 : 7 8 9 11

1342. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 11 12
8 : 3 4 10 12
9 : 3 6 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 7 8 9 10

1343. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 9 11
7 : 2 5 11 12
8 : 3 4 11 12
9 : 3 6 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 7 8 9 10

1344. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 11 12
7 : 2 5 9 10
8 : 3 4 11 12
9 : 3 7 11 12
10 : 5 7 11 12
11 : 6 8 9 10
12 : 6 8 9 10

1345. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 11 12
7 : 2 5 9 11
8 : 3 4 10 11
9 : 3 7 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 6 9 10 11

1346. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 11 12
7 : 2 5 9 11
8 : 3 4 10 12
9 : 3 7 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 6 8 10 11

1347. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 11 12
7 : 2 5 9 11
8 : 3 4 10 12
9 : 3 7 10 12
10 : 5 8 9 11
11 : 6 7 10 12
12 : 6 8 9 11

1348. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
6 : 2 4 11 12
7 : 2 5 9 11
8 : 3 4 10 12
9 : 3 7 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 8 9 10

1349. Graph gelesen

1 : 2 3 4 5
2 : 1 3 6 7
3 : 1 2 8 9
4 : 1 5 6 8
5 : 1 4 7 10
